date,pompe,point,temperature,H,V,A,defaut_detecte
2026-05-11,4,moteur_NDE,50.5,1.86,2.04,2.12,0
2026-05-11,4,pompe,51.4,2.81,2.77,2.68,0
2026-05-18,1,moteur_DE,52.3,2.59,2.72,2.58,0
2026-05-18,1,moteur_NDE,52.7,2.44,1.85,1.88,0
2026-05-18,1,pompe,52.8,2.33,2.98,2.9,0
2026-05-18,2,moteur_DE,53.9,1.89,2.29,2.35,0
2026-05-18,2,moteur_NDE,55.0,1.64,1.78,2.24,0
2026-05-18,2,pompe,47.6,2.32,2.89,2.68,0
2026-05-18,3,moteur_DE,55.1,2.04,2.01,2.27,0
2026-05-18,3,moteur_NDE,52.6,2.31,2.0,1.7,0
2026-05-18,3,pompe,49.7,2.53,2.67,2.75,0
2026-05-18,4,moteur_DE,55.0,2.18,2.35,1.74,0
2026-05-18,4,moteur_NDE,50.3,2.08,1.54,2.04,0
2026-05-18,4,pompe,51.2,2.97,2.12,3.04,0
2026-05-25,1,moteur_DE,52.7,2.29,2.14,2.44,0
2026-05-25,1,moteur_NDE,53.3,2.29,2.35,2.22,0
2026-05-25,1,pompe,50.1,2.63,2.51,1.95,0
2026-05-25,2,moteur_DE,54.0,2.55,2.78,2.05,0
2026-05-25,2,moteur_NDE,51.9,2.07,1.64,2.22,0
2026-05-25,2,pompe,48.2,2.78,2.11,2.26,0
2026-05-25,3,moteur_DE,54.4,2.18,1.81,2.64,0
2026-05-25,3,moteur_NDE,52.6,2.23,1.96,1.7,0
2026-05-25,3,pompe,54.2,2.32,2.46,2.58,0
2026-05-25,4,moteur_DE,57.1,1.79,2.55,2.22,0
2026-05-25,4,moteur_NDE,49.8,2.02,2.49,1.86,0
2026-05-25,4,pompe,49.9,2.29,2.62,2.98,0
2026-06-01,1,moteur_DE,52.8,2.19,1.67,1.76,0
2026-06-01,1,moteur_NDE,50.0,2.35,2.08,2.49,0
2026-06-01,1,pompe,47.8,2.75,2.68,3.07,0
2026-06-01,2,moteur_DE,54.6,2.22,2.62,2.63,0
2026-06-01,2,moteur_NDE,51.5,1.54,1.76,1.95,0
2026-06-01,2,pompe,51.0,2.65,2.85,2.49,0
2026-06-01,3,moteur_DE,55.6,2.18,1.5,2.45,0
2026-06-01,3,moteur_NDE,53.3,2.12,2.06,1.64,0
2026-06-01,3,pompe,50.2,2.72,2.46,2.76,0
2026-06-01,4,moteur_DE,56.6,2.19,2.31,2.33,0
2026-06-01,4,moteur_NDE,53.8,2.03,1.37,1.99,0
2026-06-01,4,pompe,50.0,2.4,3.09,2.18,0
2026-06-08,1,moteur_DE,53.8,2.86,2.26,2.58,0
2026-06-08,1,moteur_NDE,54.8,2.25,2.53,2.01,0
2026-06-08,1,pompe,51.5,2.36,2.36,2.94,0
2026-06-08,2,moteur_DE,54.0,3.02,2.4,2.25,0
2026-06-08,2,moteur_NDE,52.3,2.68,2.13,2.08,0
2026-06-08,2,pompe,49.9,2.31,3.48,2.33,0
2026-06-08,3,moteur_DE,55.9,2.4,2.02,1.95,0
2026-06-08,3,moteur_NDE,52.4,2.78,2.15,1.45,0
2026-06-08,3,pompe,53.3,2.95,2.97,2.86,0
2026-06-08,4,moteur_DE,54.2,2.15,2.6,1.64,0
2026-06-08,4,moteur_NDE,54.3,2.3,1.99,1.76,0
2026-06-08,4,pompe,51.1,2.41,2.87,2.42,0
2026-06-15,1,moteur_DE,55.4,2.04,2.6,2.37,0
2026-06-15,1,moteur_NDE,51.3,1.97,1.49,1.44,0
2026-06-15,1,pompe,47.1,2.25,2.17,2.5,0
2026-06-15,2,moteur_DE,53.7,2.39,1.68,2.22,0
2026-06-15,2,moteur_NDE,50.7,1.86,2.28,1.82,0
2026-06-15,2,pompe,47.9,2.6,2.74,2.96,0
2026-06-15,3,moteur_DE,54.1,2.22,2.43,2.72,0
2026-06-15,3,moteur_NDE,53.3,2.38,1.88,2.46,0
2026-06-15,3,pompe,47.7,2.56,2.92,2.93,0
2026-06-15,4,moteur_DE,56.0,2.16,2.72,2.02,0
2026-06-15,4,moteur_NDE,48.6,2.17,2.24,1.23,0
2026-06-15,4,pompe,48.2,2.89,2.48,2.84,0
2026-06-22,1,moteur_DE,54.6,1.97,2.06,1.98,0
2026-06-22,1,moteur_NDE,47.7,1.85,1.17,2.2,0
2026-06-22,1,pompe,49.6,2.62,2.28,2.63,0
2026-06-22,2,moteur_DE,56.0,1.71,2.58,2.11,0
2026-06-22,2,moteur_NDE,53.5,1.83,2.09,2.15,0
2026-06-22,2,pompe,48.2,2.43,2.27,2.76,0
2026-06-22,3,moteur_DE,53.3,2.53,2.29,1.72,0
2026-06-22,3,moteur_NDE,50.5,1.95,1.91,1.76,0
2026-06-22,3,pompe,49.3,2.42,2.44,2.69,0
2026-06-22,4,moteur_DE,55.2,2.22,1.96,1.82,0
2026-06-22,4,moteur_NDE,53.6,2.42,1.75,2.01,0
2026-06-22,4,pompe,51.1,2.62,3.15,3.12,0
2026-06-29,1,moteur_DE,60.6,1.72,5.33,2.25,1
2026-06-29,1,moteur_NDE,50.2,1.82,1.77,1.97,0
2026-06-29,1,pompe,50.2,2.82,2.66,2.55,0
2026-06-29,2,moteur_DE,56.8,1.89,1.4,1.93,0
2026-06-29,2,moteur_NDE,53.6,1.88,1.96,1.78,0
2026-06-29,2,pompe,49.1,3.08,2.23,2.16,0
2026-06-29,3,moteur_DE,56.4,2.53,2.59,1.99,0
2026-06-29,3,moteur_NDE,59.0,6.18,2.08,2.57,1
2026-06-29,3,pompe,50.4,2.63,2.94,3.02,0
2026-06-29,4,moteur_DE,53.4,1.51,1.6,2.17,0
2026-06-29,4,moteur_NDE,50.7,2.55,2.66,1.7,0
2026-06-29,4,pompe,49.3,3.09,2.7,2.4,0
2026-07-06,1,moteur_DE,55.8,2.51,2.49,2.84,0
2026-07-06,1,moteur_NDE,51.0,2.07,1.59,1.79,0
2026-07-06,1,pompe,50.9,2.98,2.45,2.74,0
2026-07-06,2,moteur_DE,57.9,2.45,2.37,2.82,0
2026-07-06,2,moteur_NDE,52.9,1.91,2.23,2.34,0
2026-07-06,2,pompe,50.3,2.77,2.56,2.67,0
2026-07-06,3,moteur_DE,54.0,2.23,2.4,2.27,0
2026-07-06,3,moteur_NDE,50.2,2.32,2.1,1.78,0
2026-07-06,3,pompe,54.0,5.97,2.83,2.89,1
2026-07-06,4,moteur_DE,55.4,1.94,1.63,2.18,0
2026-07-06,4,moteur_NDE,53.3,1.37,2.14,2.48,0
2026-07-06,4,pompe,51.6,2.86,2.38,3.01,0
2026-07-13,1,moteur_DE,55.1,2.35,2.27,2.06,0
2026-07-13,1,moteur_NDE,48.6,1.55,2.12,1.97,0
2026-07-13,1,pompe,53.2,2.62,2.88,2.24,0
2026-07-13,2,moteur_DE,55.1,1.7,1.96,2.39,0
2026-07-13,2,moteur_NDE,51.2,1.77,1.57,2.26,0
2026-07-13,2,pompe,54.5,2.32,7.87,2.67,1
2026-07-13,3,moteur_DE,54.9,1.82,2.09,1.89,0
2026-07-13,3,moteur_NDE,54.4,2.2,1.95,1.36,0
2026-07-13,3,pompe,49.1,2.98,2.75,2.52,0
2026-07-13,4,moteur_DE,53.5,2.39,2.04,2.57,0
2026-07-13,4,moteur_NDE,52.1,2.45,2.53,2.02,0
2026-07-13,4,pompe,52.6,2.55,2.67,2.85,0
2026-07-20,1,moteur_DE,52.9,2.26,2.71,2.32,0
2026-07-20,1,moteur_NDE,51.5,2.12,2.19,2.14,0
2026-07-20,1,pompe,50.0,2.28,2.26,2.45,0
2026-07-20,2,moteur_DE,53.4,1.8,1.96,2.36,0
2026-07-20,2,moteur_NDE,53.7,2.05,2.56,1.9,0
2026-07-20,2,pompe,46.7,2.5,2.98,2.25,0
2026-07-20,3,moteur_DE,50.2,2.16,2.02,2.52,0
2026-07-20,3,moteur_NDE,51.7,2.13,2.35,1.81,0
2026-07-20,3,pompe,48.2,2.36,2.75,3.21,0
2026-07-20,4,moteur_DE,53.3,1.88,2.63,2.1,0
2026-07-20,4,moteur_NDE,49.2,1.88,1.81,2.09,0
2026-07-20,4,pompe,51.4,2.39,2.96,2.67,0
2026-07-27,1,moteur_DE,54.8,1.8,2.68,2.38,0
2026-07-27,1,moteur_NDE,51.2,2.23,2.74,2.08,0
2026-07-27,1,pompe,50.3,2.91,2.19,2.43,0
2026-07-27,2,moteur_DE,56.8,2.59,2.09,2.39,0
2026-07-27,2,moteur_NDE,49.6,2.75,1.73,2.11,0
2026-07-27,2,pompe,47.6,2.45,2.33,2.25,0
2026-07-27,3,moteur_DE,56.3,2.01,2.86,2.1,0
2026-07-27,3,moteur_NDE,52.8,1.95,2.33,1.79,0
2026-07-27,3,pompe,50.2,2.89,2.58,2.66,0
2026-07-27,4,moteur_DE,53.3,2.43,2.87,2.28,0
2026-07-27,4,moteur_NDE,50.7,2.01,1.84,2.24,0
2026-07-27,4,pompe,53.1,2.83,2.57,3.14,0
2026-08-03,1,moteur_DE,53.8,2.43,1.69,2.3,0
2026-08-03,1,moteur_NDE,51.3,1.92,1.83,2.45,0
2026-08-03,1,pompe,48.7,2.24,2.69,2.43,0
2026-08-03,2,moteur_DE,56.5,1.96,1.78,1.76,0
2026-08-03,2,moteur_NDE,52.7,1.75,1.92,2.11,0
2026-08-03,2,pompe,50.1,2.26,1.64,2.54,0
2026-08-03,3,moteur_DE,55.5,1.76,2.31,1.89,0
2026-08-03,3,moteur_NDE,51.3,1.85,1.89,2.24,0
2026-08-03,3,pompe,49.1,2.84,2.58,2.46,0
2026-08-03,4,moteur_DE,55.0,2.29,2.03,2.44,0
2026-08-03,4,moteur_NDE,51.1,2.24,1.67,2.37,0
2026-08-03,4,pompe,52.5,2.47,2.51,2.57,0
2026-08-10,1,moteur_DE,55.8,2.18,2.21,2.22,0
2026-08-10,1,moteur_NDE,49.5,1.39,2.61,1.65,0
2026-08-10,1,pompe,50.8,2.26,2.57,2.52,0
2026-08-10,2,moteur_DE,55.3,2.69,2.48,2.15,0
2026-08-10,2,moteur_NDE,52.3,1.87,1.95,1.7,0
2026-08-10,2,pompe,48.8,2.42,2.32,2.49,0
2026-08-10,3,moteur_DE,54.2,2.23,2.27,1.95,0
2026-08-10,3,moteur_NDE,52.3,1.91,2.0,1.95,0
2026-08-10,3,pompe,49.7,2.31,3.15,2.89,0
2026-08-10,4,moteur_DE,56.1,1.88,2.51,2.01,0
2026-08-10,4,moteur_NDE,50.4,1.76,1.98,1.54,0
2026-08-10,4,pompe,49.6,3.07,2.16,2.89,0
2026-08-17,1,moteur_DE,57.2,2.14,1.74,1.77,0
2026-08-17,1,moteur_NDE,52.4,2.26,2.6,2.64,0
2026-08-17,1,pompe,47.9,2.56,2.23,2.68,0
2026-08-17,2,moteur_DE,51.5,2.25,1.84,2.44,0
2026-08-17,2,moteur_NDE,51.7,1.81,1.88,1.91,0
2026-08-17,2,pompe,51.3,2.48,2.87,2.36,0
2026-08-17,3,moteur_DE,54.1,2.05,2.07,2.61,0
2026-08-17,3,moteur_NDE,50.3,2.29,1.86,1.87,0
2026-08-17,3,pompe,48.1,2.8,3.04,2.8,0
2026-08-17,4,moteur_DE,53.3,1.9,2.09,2.48,0
2026-08-17,4,moteur_NDE,54.4,1.64,2.25,2.12,0
2026-08-17,4,pompe,49.8,2.73,2.91,2.48,0
2026-08-24,1,moteur_DE,56.2,1.65,2.46,2.42,0
2026-08-24,1,moteur_NDE,51.6,1.82,2.5,1.95,0
2026-08-24,1,pompe,48.4,2.63,2.91,2.81,0
2026-08-24,2,moteur_DE,55.4,2.16,1.78,2.42,0
2026-08-24,2,moteur_NDE,52.2,2.05,1.86,2.57,0
2026-08-24,2,pompe,51.3,2.57,2.24,2.84,0
2026-08-24,3,moteur_DE,54.1,1.62,2.1,2.35,0
2026-08-24,3,moteur_NDE,50.0,2.08,1.74,1.59,0
2026-08-24,3,pompe,48.0,3.02,2.5,2.15,0
2026-08-24,4,moteur_DE,54.6,2.05,2.19,2.24,0
2026-08-24,4,moteur_NDE,51.3,1.79,2.07,1.77,0
2026-08-24,4,pompe,55.6,2.5,7.02,2.99,1
2026-08-31,1,moteur_DE,52.0,1.79,2.07,2.24,0
2026-08-31,1,moteur_NDE,52.2,1.62,2.27,2.14,0
2026-08-31,1,pompe,47.6,2.31,2.56,2.14,0
2026-08-31,2,moteur_DE,57.7,2.09,2.53,2.18,0
2026-08-31,2,moteur_NDE,52.0,2.11,2.07,1.55,0
2026-08-31,2,pompe,52.8,1.88,2.58,2.28,0
2026-08-31,3,moteur_DE,54.0,1.51,1.7,1.67,0
2026-08-31,3,moteur_NDE,52.5,2.33,1.76,2.37,0
2026-08-31,3,pompe,48.6,3.01,2.81,2.73,0
2026-08-31,4,moteur_DE,56.0,2.13,2.38,1.61,0
2026-08-31,4,moteur_NDE,52.7,2.03,1.97,1.81,0
2026-08-31,4,pompe,51.6,2.61,2.39,2.82,0
